id,text,class
15653,刷 了 三十万 多 ， 也 没 说 免得 我刷 啊 ， 交通 还 不错,1
15654,刷 了 三十万 多 ， 也 没 说 又 不让 我刷 啊 ， 交通 还 不错,1
15655,刷 了 三十万 多 ， 也 没 说 不让 我刷 啊 ， 交通 还 不错,1
15656,这坑 我 跳 了 ， 也 顺便 提醒 一下 大家 吧 ， 当然 头铁 的 我 没什么 意见,0
15657,这坑 我 跳 了 ， 也 你们 顺便 提醒 一下 大家 吧 ， 当然 头铁 的 我 没 意见,0
15658,这坑 我 跳 了 提防 ， 也 顺便 提醒 一下 大家 吧 ， 当然 头铁 的 我 没 意见,0
15659,这坑 了 ， 也 提醒 一下 大家 吧 ， 当然 头铁 的 我 没 意见,0
15660,当然 我 跳 了 ， 也 顺便 提醒 一下 大家 吧 ， 这坑 头铁 的 我 没 意见,0
15661,这坑 我 跳 ， 也 顺便 提醒 一下 大家 吧 ， 当然 头铁 的 我 没 意见,0
15662,这坑 我 没 了 ， 也 顺便 提醒 一下 大家 吧 ， 当然 头铁 的 我 跳 意见,0
15663,这坑 我 跳 了 ， 也 顺便 提醒 一下 大家 吧 ， 当然 头铁 的 我 没 意见,0
15664,平安 不方便 支持 跨行 自动 还款 啊 ， 这个 不,0
15665,平安 不 支持 跨行 自动 还款 哈哈 啊 ， 这个 不方便,0
15666,平安 不 支持 跨行 自动 还款 啊 唉 ， 这个 不方便,0
15667,平安 不 鼓励 跨行 自动 还款 啊 ， 这个 不方便,0
15668,平安 不 扶助 跨行 自动 还款 啊 ， 这个 不方便,0
15669,平安 不 支持 跨行 自动 还款 啊 ， 这个,0
15670,平安 不 支持 这个 自动 还款 啊 ， 跨行 不方便,0
15671,平安 不 支持 跨行 自动 还款 啊 ， 这个 不方便,0
15672,广发 ， 真水 客服 同一个 问题 同一个 电话 反驳 ， 另 一个 给,0
15673,广发 客服 真水 ， 任一 问题 任一 电话 反驳 ， 另 一个 给,0
15674,广发 客服 同一个 问题 同一个 电话 反驳 ， 另 一个 给,0
15675,广发 客服 真水 ， 若干个 问题 若干个 电话 反驳 ， 另 一个 给,0
15676,广发 客服 真水 ， 同一个 问题 同一个 电话 反驳 发短信 ， 另 一个 给,0
15677,广发 客服 缺陷 真水 ， 同一个 问题 同一个 电话 反驳 ， 另 一个 给,0
15678,电话 客服 真水 ， 同一个 问题 同一个 广发 反驳 ， 另 一个 给,0
15679,广发 客服 真水 ， 同一个 问题 同一个 电话 反驳 ， 另 一个 给,0
15680,恭喜 ， 主要 我 还 信用卡 没有 ， 我 寻思 一张 我 养着,1
15681,恭喜 ， 主要 我 还 一张 信用卡 没有 ， 我 寻思 有 一张 不是 我 好好 养着,1
15682,恭喜 ， 主要 我 还 一张 信用卡 没有 ， 我 寻思 有 一张 无 我 好好 养着,1
15683,恭喜 ， 主要 还 一张 信用卡 没有 ， 我 寻思 有 我 好好 养着,1
15684,恭喜 ， 主要 我 还 一张 信用卡 没有 ， 我 开着车 有 一张 我 好好 养着,1
15685,特别感谢 ， 主要 我 还 一张 信用卡 没有 ， 我 寻思 有 一张 我 好好 养着,1
15686,还 ， 主要 我 恭喜 一张 信用卡 没有 ， 我 寻思 有 一张 我 好好 养着,1
15687,恭喜 ， 主要 我 还 一张 信用卡 没有 ， 我 寻思 有 一张 我 好好 养着,1
15688,丢人 （ 的 ） 耻辱 是 那些 拿 别人 的 过往 在 自己 脸上 贴金 ， 满口 谎言 …,0
15689,丢人 （ 可悲 ） 的 是 那些 拿 别人 的 过往 在 自己 脸上 贴金 ， 满口 谎言 …,0
15690,羞耻 丢人 （ 耻辱 ） 的 是 那些 拿 别人 的 过往 在 自己 脸上 贴金 ， 满口 谎言 …,0
15691,丢人 （ 耻辱 ） 的 是 那些 拿 别人 的 过往 在 自己 满口 贴金 ， 脸上 谎言 …,0
15692,丢人 （ 耻辱 ） 的 是 那些 拿 别人 的 过往 在 自己 脸上 贴金 ， 满口 伪善 …,0
15693,丢人 （ 耻辱 ） 的 是 那些 拿 别人 的 过往 自己 脸上 贴金 ， 谎言 …,0
15694,丢人 （ 耻辱 ） 的 是 那些 拿 别人 的 过往 在 自己 脸上 贴金 想不通 ， 满口 谎言 …,0
15695,丢人 （ 耻辱 ） 的 是 那些 拿 别人 的 过往 在 自己 脸上 贴金 ， 满口 谎言 …,0
15696,我 基本 不去 查 征信 ， 很久以前 查 过 一次 ， 看到 2015 年 还是 多久 的 卢瓦松 贷 记录 还有 ， 妈 的 贷款 几十块 几百块 记录 一大堆 ， 我 虽然 癫狂 了 。 应该 是 没有 什么 小贷 的 ， 极少 碰过 京东 啊 借 呗 卢瓦松 ...,0
15697,我 基本 不去 查 征信 ， 很久以前 查 过 一次 ， 看到 2015 年 还是 多久 的 网商 贷 记录 还有 ， 妈 的 贷款 几十块 几百块 记录 一大堆 ， 我 无语 了 。 应该 是 没有 什么 小贷 的 ， 只 碰过 京东 啊 借 网商,0
15698,我 基本 不去 查 征信 ， 很久以前 查 还是 一次 网商 看到 2015 贷款 过 ... 几十块 网商 贷 记录 还有 ， 妈 的 年 的 几百块 记录 一大堆 ， 我 都 无语 了 。 应该 是 没有 什么 小贷 的 ， 只 碰过 京东 啊 借 呗 ， 多久,0
15699,基本 不去 查 征信 ， 过 一次 ， 看到 2015 年 还是 多久 的 网商 贷 记录 还有 ， 妈 的 贷款 几十块 几百块 记录 一大堆 ， 我 都 无语 了 。 应该 是 没有 什么 小贷 的 ， 只 碰过 京东 啊 借 呗 网商 ...,0
15700,我 基本 不去 夫基 征信 ， 很久以前 夫基 过 一次 ， 听到 2015 年 还是 多久 的 网商 车贷 记录 还有 ， 妈 的 贷款 几十块 几百块 记录 一大堆 ， 我 都 无语 了 。 应该 是 没有 什么 小贷 的 ， 只 上过 淘宝 啊 借 呗 网商 ...,0
15701,我 基本 不去 查 征信 ， 很久以前 查 过 一次 ， 看到 2015 年 还是 多久 的 网商 贷 记录 别人 还有 哎 ， 妈 的 贷款 几十块 几百块 记录 一大堆 卢瓦松 ， 我 都 指挂 无语 年末 了 。 应该 是 没有 什么 小贷 的 ， 只 碰过 京东 啊 借 呗 网商 ...,0
15702,记录 基本 不去 查 征信 ， 很久以前 多久 过 一次 ， 看到 2015 年 还是 查 的 网商 我 ... 还有 ， ， 的 贷款 几十块 几百块 我 一大堆 妈 贷 都 无语 了 。 应该 是 没有 什么 小贷 的 ， 只 碰过 京东 啊 借 呗 网商 记录,0
15703,我 基本 不去 查 征信 ， 很久以前 查 过 一次 ， 看到 2015 年 还是 多久 的 网商 贷 记录 还有 ， 妈 的 贷款 几十块 几百块 记录 一大堆 ， 我 都 无语 了 。 应该 是 没有 什么 小贷 的 ， 只 碰过 京东 啊 借 呗 网商 ...,0
15704,支持 再说 汇丰 是 对 我 最好 的 银行 对 我 好 的 在 我 心里 就是 好 的,1
15705,支持 反正 汇丰 即是 是 对 我 最好 的 银行 对 我 好 的 在 我 心里 就是 好 的,1
15706,就是 反正 汇丰 是 对 我 最好 的 银行 对 我 好 的 在 我 心里 支持 好 的,1
15707,支持 反正 汇丰 是 对 我 最好 的 的 对 我 好 的 在 我 心里 就是 好 银行,1
15708,支持 反正 汇丰 是 对 我 最好 的 银行 对 我 漂亮 的 在 我 心里 就是 漂亮 的,1
15709,支持 反正 汇丰 对 我 最好 银行 对 我 好 的 在 我 心里 好 的,1
15710,支持 反正 汇丰 是 对 我 最好 的 银行 对 我 好 的 在 我 心里 就是 的的 好 的,1
15711,支持 反正 汇丰 是 对 我 最好 的 银行 对 我 好 的 在 我 心里 就是 好 的,1
15712,鼎极白 开卡后 ， 打电话 销了 这 六个 卡 ， DIY 卡多选 了 2 项年 58 千元 ， 不能 自选 还 不能取消 订制 ， 只有 销了 它 。,0
15713,鼎极白 开卡后 ， 打电话 销了 这 两个 卡 ， DIY 卡多选 了 2 项年 58 元 自选 还 订制 ， 只有 销了 它 。,0
15714,鼎极白 开卡后 ， 打电话 销了 这 两个 卡 ， DIY 卡多选 了 2 项年 还 58 元 两个 ， 不能 自选 还 不能取消 订制 ， 只有 销了 它 。,0
15715,鼎极白 开卡后 ， 打电话 销了 这 两个 自选 ， DIY 卡多选 了 ， 项年 58 元 2 不能 卡 还 不能取消 订制 ， 只有 销了 它 。,0
15716,鼎极白 开卡后 ， 打电话 销了 这 几个 卡 ， DIY 卡多选 了 2 项年 58 元 ， 不能 品驭型 还 不能取消 订制 ， 只有 销了 它 。,0
15717,了 开卡后 ， 打电话 销了 这 两个 卡 ， DIY 卡多选 元 2 项年 58 鼎极白 ， 不能 自选 还 不能取消 订制 ， 只有 销了 它 。,0
15718,鼎极白 开卡后 ， 打电话 销了 两个 卡 ， DIY 卡多选 了 2 项年 58 元 ， 不能 自选 不能取消 订制 ， 只有 销了 它 。,0
15719,鼎极白 开卡后 ， 打电话 销了 这 两个 卡 ， DIY 卡多选 了 2 项年 58 元 ， 不能 自选 还 不能取消 订制 ， 只有 销了 它 。,0
15720,我 等 了 。 天 了 17 。 。 太慢 了,0
15721,我 等 了 17 。 了 。 。 天 太慢 了,0
15722,我 等 17 。 。 。 太慢,0
15723,我 等 了 17 三天 了 。 。 。 太慢 了,0
15724,等 了 17 天 了 。 。 。 太慢,0
15725,我 等 了 17 以及 天 了 。 。 。 太慢 了,0
15726,我 等 了 17 天 三天 了 。 。 。 太慢 了,0
15727,我 等 了 17 天 了 。 。 。 太慢 了,0
15728,建行 ， 1 个 多月 未 还 ， 建行 上海 总部 打电话 过来 但是 还款 ， 3 年 还清 ， 不用 。 ， 协商 卡给 注消 息,0
15729,浦发银行 ， 1 个 多月 未 还 ， 浦发银行 上海 总部 打电话 过来 协商 还款 ， 3 年 还清 ， 不用 息 ， 但是 卡给 注消 。,0
15730,招行 ， 1 个 月后 未 还 ， 招行 上海 总部 打电话 过来 协商 还款 ， 3 年 还清 ， 不用 息 ， 但是 卡给 注消 。,0
15731,， 1 个 多月 未 ， 上海 总部 过来 协商 还款 ， 3 年 ， 不用 息 ， 但是 注消,0
15732,建行 ， 1 个 多月 未 过来 ， 建行 上海 总部 打电话 还 ， 还款 ， 3 年 还清 ， 不用 息 协商 但是 卡给 注消 。,0
15733,建行 惊慌失措 ， 1 个 多月 未 还 ， 建行 上海 总部 打电话 过来 下楼 协商 还款 ， 3 年 还清 ， 不用 息 ， 但是 卡给 注消 。,0
15734,建行 付款 ， 1 个 多月 未 还 ， 建行 上海 总部 打电话 过来 协商 息 还款 ， 3 年 还清 ， 不用 息 ， 但是 卡给 注消 。,0
15735,建行 ， 1 个 多月 未 还 ， 建行 上海 总部 打电话 过来 协商 还款 ， 3 年 还清 ， 不用 息 ， 但是 卡给 注消 。,0
15736,资质 不好 ， 就 不错 了,0
15737,资质 不熟 ， 能下 就 不错 了,0
15738,资质 不熟 不好 ， 能下 就 不错 了,0
15739,资质 不好 ， 能下 不错 了,0
15740,资质 极好 不好 ， 能下 就 不错 了,0
15741,资质 不好 ， 能下 就 上佳 了,0
15742,资质 了 ， 能下 就 不错 不好,0
15743,资质 不好 ， 能下 就 不错 了,0
15744,一般 虽说 不会 ， 白金卡 还是 很好 用 的,1
15745,一般 ， 白金卡 还是 很好 用 的,1
15746,一般 不会 ， 白金卡 还是 不能 很好 用 的,1
15747,一般 不必 ， 白金卡 还是 很好 用 的,1
15748,一般 不会 ， 还是 白金卡 很好 用 的,1
15749,一般 不会 白金卡 还是 很好 用 的,1
15750,一般 很好 ， 白金卡 还是 不会 用 的,1
15751,一般 不会 ， 白金卡 还是 很好 用 的,1
15752,兴业 秒 拒 我 ， 广发 同天 一分钟 给 我 批 5 万 ， 你 万 说 气不气 人 。 兴业 需要 什么 姿势 呢 ？,0
15753,兴业 秒 拒 我 ， 广发 同天 给 我 批 5 万 ， 你 说 需要 人 。 兴业 气不气 呢 姿势 什么 ？,0
15754,兴业 秒 拒 我 ， 广发 同天 给 我 十多台 5 万 ， 你 说 气不气 年轻人 。 兴业 需要 什么 姿势 呢 ？,0
15755,秒 拒 我 ， 广发 同天 给 我 批 5 万 ， 你 说 气不气 人 。 兴业 需要 姿势 ？,0
15756,兴业 秒 拒 我 ， 广发 同天 给 我 批 汇添富 5 万 ， 给与 你 说 气不气 人 。 兴业 需要 什么 姿势 呢 ？,0
15757,兴业 秒 拒 我 ， 广发 同天 给 我 批 5 万 什么 你 说 气不气 人 。 兴业 需要 ， 姿势 呢 ？,0
15758,兴业 秒 拒 我 ， 广发 同天 给 批 5 万 ， 你 说 气不气 人 。 兴业 需要 什么 姿势 呢 ？,0
15759,兴业 秒 拒 我 ， 广发 同天 给 我 批 5 万 ， 你 说 气不气 人 。 兴业 需要 什么 姿势 呢 ？,0
15760,。 这 造谣 了 别来 你 这图 根本 看不出 一卡二卡,0
15761,别来 这 你 了 。 造谣 这图 根本 看不出 一卡二卡,0
15762,别来 这 造谣 了 。 你 这图 根本 看不出 一卡二卡,0
15763,别来 这 混淆视听 了 。 你 这图 根本 看不出 一卡二卡,0
15764,别来 这 造谣 了 。 你 这图 根本 看不到 一卡二卡,0
15765,别来 这 造谣 了 。 你 假如 这图 根本 看不出 一卡二卡,0
15766,别来 这 造谣 我们 了 。 你 这图 根本 看不出 一卡二卡,0
15767,别来 这 造谣 了 。 你 这图 根本 看不出 一卡二卡,0
15768,有 ， 刚 看到 有 两个 套餐 版本 ， 还是 适合 上班族 的 ， 招行 的 卡 很 手 欢迎,1
15769,有 ， 忽然 看到 有 两个 套餐 版本 ， 还是 很 非常适合 上班族 的 ， 招行 的 卡 很 手 欢迎,1
15770,有 ， 刚 看到 有 两个 套餐 修改版 ， 还是 很 适合 上班族 的 ， 招行 的 卡 很 手 热烈欢迎,1
15771,极 有 ， 刚 看到 有 两个 套餐 五个 版本 ， 还是 很 适合 上班族 的 ， 招行 的 卡 很 手 欢迎,1
15772,有 ， 很 看到 有 两个 套餐 版本 ， 招行 很 适合 上班族 的 ， 还是 的 卡 刚 手 欢迎,1
15773,有 ， 刚 看到 优惠券 有 两个 套餐 热烈欢迎 版本 ， 还是 很 适合 上班族 的 ， 招行 的 卡 很 手 欢迎,1
15774,有 ， 刚 看到 有 两个 套餐 版本 ， 很 还是 适合 上班族 的 ， 招行 的 卡 很 手 欢迎,1
15775,有 ， 刚 看到 有 两个 套餐 版本 ， 还是 很 适合 上班族 的 ， 招行 的 卡 很 手 欢迎,1
15776,搬 了 那么 多 砖 才 太 这么 小 的 金额 ？ 拿到 抠门 了,0
15777,搬 了 那么 多 砖 才 这么 小 的 金额 ？ 太 抠门 了,0
15778,搬 了 那么 多 砖 才 拿到 这么 小 的 金额 ？ 了给 太 抠门 了,0
15779,搬 了 那么 抠门 砖 才 拿到 这么 小 的 金额 ？ 太 多 了,0
15780,搬 了 那么 多 砖 才 拿到 这么 小 的 金额 ？ 太 声名狼藉 了,0
15781,搬 了 那么 多 砖 那样 才 拿到 这么 小 的 金额 ？ 太 抠门 了,0
15782,搬 了 那么 多 砖 才 这么 小 的 ？ 太 抠门 了,0
15783,搬 了 那么 多 砖 才 拿到 这么 小 的 金额 ？ 太 抠门 了,0
15784,明白 太值 ， 全额 ， 了 后 刷 出来 没 利息 就 太好了 还 刷卡 手续费 肯定 比 账单 利息 便宜 啊 ， 了 了,1
15785,明白 了 ， 信用额度 还 了 后 刷 出来 没 利息 就 太好了 ， 刷卡 手续费 肯定 比 账单 利息 便宜 啊 ， 太值 了,1
15786,明白 了 ， 全额 了 还 后 刷 出来 账单 利息 就 太好了 ， 刷卡 手续费 肯定 比 没 利息 便宜 啊 ， 太值 了,1
15787,明白 了 ， 全额 了 后 刷 没 利息 就 太好了 刷卡 手续费 肯定 比 账单 利息 便宜 啊 ， 了,1
15788,明白 了 ， 全额 还 了 值钱 后 刷 上比 出来 没 利息 就 太好了 ， 刷卡 手续费 肯定 比 账单 利息 便宜 啊 ， 太值 了,1
15789,明白 了 ， 全额 还 了 后 刷 出来 没 利息 了有 了给 就 太好了 ， 刷卡 手续费 肯定 比 账单 利息 便宜 啊 ， 太值 了,1
15790,明白 了 ， 全额 还 了 后 刷 出来 没 利息 就 太好了 ， 刷卡 手续费 肯定 比 账单 利息 便宜 啊 ， 太值 了,1
15791,明白 了 ， 全额 还 了 后 刷 出来 没 利息 就 太好了 ， 刷卡 手续费 肯定 比 账单 利息 便宜 啊 ， 太值 了,1
15792,确实 没什么 用 ， 也好 ！ 注销 了 没啥 可 操心 的 了,0
15793,四千 确实 没什么 用 ， 销了 也好 ！ 作废 了 没啥 可 操心 的 了,0
15794,四千 确实 没什么 用 ， 销了 也好 ！ 批核 了 没啥 可 操心 的 了,0
15795,毕竟 四千 确实 没什么 用 ， 销了 也好 ！ 注销 了 没啥 可 操心 的 了,0
15796,四千 确实 ， 用 没什么 销了 也好 ！ 注销 了 没啥 可 操心 的 了,0
15797,四千 确实 没什么 用 销了 也好 注销 了 没啥 可 操心 的,0
15798,四千 确实 没什么 用 显然 ， 销了 也好 ！ 注销 了 没啥 可 操心 的 了,0
15799,四千 确实 没什么 用 ， 销了 也好 ！ 注销 了 没啥 可 操心 的 了,0
15800,铁公鸡 这波 操作 ， 主要 ！ 敲山震虎 就是,0
15801,铁公鸡 这波 操作 ， ！ 就是 敲山震虎 主要,0
15802,铁公鸡 这波 操作 ， 主要 就是 敲山震虎,0
15803,铁公鸡 这波 操作 ， 主要 就是 科真亮 ！,0
15804,铁公鸡 这波 操作 ， 核心 就是 敲山震虎 ！,0
15805,铁公鸡 这波 操作 ， 主要 就是 科冠 敲山震虎 ！,0
15806,铁公鸡 这波 操作 ， 主要 Doulaincourt 就是 敲山震虎 ！,0
15807,铁公鸡 这波 操作 ， 主要 就是 敲山震虎 ！,0
15808,每次 提额 都 是 15 。 。 悲剧,0
15809,每次 提额 都 即使 是 15 。 。 。 悲剧,0
15810,两三天 提额 都 是 15 。 。 。 悲剧,0
15811,每次 提额 都 是 15 。 。 。 惊心动魄,0
15812,。 提额 都 是 15 。 。 每次 悲剧,0
15813,每次 提额 都 是 15 。 就是 。 。 悲剧,0
15814,。 提额 都 是 15 每次 。 。 悲剧,0
15815,每次 提额 都 是 15 。 。 。 悲剧,0
15816,我 3 就 了 ， 今天 25 ， 更加 想 骂人 。 。 。,0
15817,我 3 号 通过 就 了 ， 今天 25 ， 更加 想 骂人 。 。 。,0
15818,我 3 号 就 通过 了 ， 今天 25 ， 更加 想 骂人 。 。 。,0
15819,我 3 号 就 通过 了 ， 今天 25 ， 更加 想 骂人 。 。 。,0
15820,我 3 号 就 通过 了 ， 今天 越发 25 ， 更加 想 骂人 。 。 。,0
15821,我 3 号 就 通过 了 ， 灵活运用 今天 25 ， 更加 想 骂人 。 。 。,0
15822,我 3 号 就 通过 了 ， 今天 25 ， 愈加 想 骂人 。 。 。,0
15823,我 3 号 就 通过 了 ， 今天 25 ， 更加 想 骂人 。 。 。,0
15824,菜卡 ， 回来 特 么 的 ， 无语 平安,0
